account_id,user_id,ts,event_name,plan,country,channel,device,seats,revenue
51025,805006,2026-01-07 17:42:46,report_viewed,trial,US,paid_search,web,20,0.0
50334,801647,2026-01-22 16:33:40,export_csv,trial,AU,webinar,web,11,0.0
50852,804149,2025-12-30 16:50:08,report_viewed,trial,GB,webinar,web,16,0.0
50818,803994,2026-01-30 10:57:26, report_viewed ,trial,GB,partner,web,10,0.0
51060,805191,2026-02-15 21:34:00,invite_sent,trial,US,paid_search,web,10,0.0
50242,801197,2025-12-18 13:18:13,export_csv,trial,FR,organic,web,4,0.0
50738,803590,2026-02-09 08:57:28,login,trial,US,paid_search,web,16,0.0
50477,802337,2026-01-29 11:22:16,report_viewed,enterprise,US,partner,web,119,0.0
50568,802769,2025-12-20 01:28:00,invite_sent,starter,US,sales_outbound,web,10,0.0
50765,803720,2026-01-06 10:54:41,LOGIN,trial,US,paid_search,web,5,0.0
50845,804123,2025-11-29 10:57:14,LOGIN,trial,US,organic,web,17,0.0
50458,802252,2026-01-27 16:00:00,invite_sent,trial,US,organic,web,5,0.0
51172,805730,2026-01-08 15:56:00,invite_sent,trial,US,organic,web,15,0.0
51063,805202,2026-01-19 09:55:51,report_viewed,,US,partner,web,14,0.0
50068,800315,2025-12-25 09:57:01,login,trial,US,paid_search,web,7,0.0
50409,802000,2026-02-02 16:05:22,login,enterprise,CA,organic,web,67,0.0
50942,804593,2025-12-06 18:09:00,invite_sent,trial,CA,partner,web,4,0.0
50931,804543,2026-02-07 11:28:07,export_csv,trial,GB,webinar,web,12,0.0
51019,804981,2026-01-28 10:39:36,report_viewed,starter,DE,sales_outbound,web,10,0.0
50295,801434,2026-02-02 18:13:42,report_viewed,pro,US,organic,web,15,0.0
50886,804323,2026-02-11 08:00:37,login,pro,US,webinar,web,16,0.0
51121,805475,2025-12-09 17:43:05,report_viewed,starter,US,organic,web,18,0.0
50910,804444,2025-12-13 16:15:04,report_viewed,starter,US,organic,web,4,0.0
50718,803501,2026-01-28 13:09:05,report_viewed,trial,AU,partner,web,8,0.0
50562,802737,2026-01-24 17:15:42,login,trial,US,organic,web,3,0.0
50937,804568,2026-01-29 12:11:17,report_viewed,starter,SE,sales_outbound,web,18,0.0
50275,801346,2026-01-26 09:08:14,login,starter,AU,paid_search,web,7,0.0
50124,800613,2026-01-15 08:40:49,login,trial,ES,paid_search,web,13,0.0
50693,803377,2026-02-06 16:33:33,report_viewed,pro,FR,paid_search,web,8,0.0
50776,803777,2026-01-25 09:25:19,login,trial,NL,webinar,web,5,0.0
50651,803179,2025-12-07 19:24:00,project_created,trial,FR,partner,web,8,0.00
50817,803987,2026-01-28 01:47:00,invite_sent,trial,US,sales_outbound,web,3,0.0
50597,802923,2025-12-21 12:36:56,report_viewed,trial,GB,organic,web,11,0.0
51083,805302,2026-01-12 14:14:00,report_viewed,trial,ES,paid_search,web,6,0.0
50935,804557,2026-02-15 09:04:01,login,trial,US,organic,web,18,0.0
50100,800470,2026-01-08 09:44:48,report_viewed,trial,GB,paid_search,web,5,0.0
50306,801487,2025-12-20 08:31:20,report_viewed,trial,US,sales_outbound,web,16,0.0
50474,802322,2026-01-20 08:56:00,invite_sent,enterprise,US,organic,web,70,0.0
50883,804305,2026-01-11 13:45:20,login,starter,DE,sales_outbound,web,3,0.0
51012,804947,2026-02-11 17:00:29, export_csv ,trial,US,paid_search,web,9,0.0
50105,800504,2026-01-11 09:31:00,trial_start,trial,AU,organic,web,17,0.0
50324,801590,2026-02-11 15:17:27,report_viewed,starter,SE,partner,web,16,0.0
50846,804131,2026-02-15 14:19:49,report_viewed,trial,GB,webinar,web,19,0.00
50142,800684,2026-01-28 09:44:07,login,starter,CA,webinar,web,6,0.0
50169,800820,2026-02-09 11:00:18,login,pro,FR,organic,web,18,0.0
50823,804022,2025-11-30 13:20:00,invite_sent,trial,DE,sales_outbound,web,13,0.0
50006,800026,2025-12-12 11:41:00,integration_connected,trial,US,sales_outbound,web,7,0.0
50900,804387,2026-02-10 18:54:14,login,pro,NL,webinar,web,21,0.0
50075,800355,2025-12-15 10:24:47,login,trial,US,organic,web,17,0.0
50555,802703,2026-01-23 13:10:53,report_viewed,trial,FR,partner,web,14,0.0
50134,800652,2026-02-04 16:26:16,login,starter,FR,partner,web,17,0.0
51053,805140,2025-12-13 11:15:22,login,starter,US,partner,web,5,0.0
50031,800135,2026-02-18 18:30:54,login,starter,ES,paid_search,web,7,0.0
50413,802014,2026-01-27 13:16:31,report_viewed,trial,FR,organic,web,6,0.0
50522,802552,2025-11-25 08:21:00,account_created,trial,NL,organic,web,13,0.0
50835,804077,2026-01-02 14:10:52,export_csv,pro,US,paid_search,web,13,0.0
50710,803453,2026-02-06 03:57:00,invite_sent,trial,SE,organic,web,10,0.0
51184,805787,2025-12-28 12:50:25,login,trial,DE,paid_search,web,19,0.0
50386,801894,2025-12-25 10:02:23,  report_viewed,trial,FR,paid_search,web,16,0.00
50429,802096,2026-01-09 10:38:05,login,trial,AU,partner,web,8,0.0
50271,801331,2026-02-12 03:41:00,invite_sent,starter,GB,sales_outbound,web,16,0.0
50394,801929,2026-01-26 14:49:08,login,trial,US,paid_search,web,6,0.0
50211,801030,2026-01-21 07:44:00,integration_connected,starter,US,partner,web,8,0.0
50614,803006,2025-12-28 03:52:00,invite_sent,enterprise,,organic,web,68,0.0
50996,804863,2025-12-12 11:03:55,login,starter,AU,paid_search,web,6,0.0
50819,803999,2026-02-21 14:33:00,upgrade_to_paid,,US,sales_outbound,web,5,99.0
50347,801712,2026-01-30 17:21:35,login,starter,NL,sales_outbound,web,6,0.0
50719,803505,2026-01-31 09:07:26,login,trial,US,organic,web,8,0.0
51188,805805,2026-01-03 08:19:36,LOGIN,starter,CA,partner,web,20,0.00
50696,803392,2026-01-12 08:21:09,export_csv,trial,FR,webinar,web,14,0.0
51069,805234,2025-12-26 15:55:00,project_created,trial,US,organic,web,6,0.0
50144,800688,2026-02-21 11:27:47,login,starter,IT,partner,web,12,0.0
50586,802866,2026-01-24 12:33:37,login,starter,GB,organic,web,20,0.0
50088,800412,2026-01-08 16:04:29,login,pro,NL,partner,web,34,0.0
50996,804858,2026-02-08 14:13:26,login,starter,AU,paid_search,web,6,0.0
50495,802427,2025-12-27 08:52:27,login,trial,SE,organic,web,16,0.0
50546,802657,2025-12-07 12:16:16,login,pro,US,partner,web,3,0.0
50953,804652,2025-12-26 14:13:06,export_csv,trial,US,paid_search,web,6,0.0
50677,803315,2026-01-12 14:43:40,login,enterprise,GB,sales_outbound,web,57,0.0
50888,804333,2026-02-03 16:13:00,invite_sent,trial,AU,sales_outbound,web,3,0.0
50808,803932,2026-02-01 09:11:00,report_viewed,trial,NL,organic,web,5,0.0
50972,804754,2026-02-18 09:25:05,login,trial,GB,paid_search,web,16,0.0
50471,802314,2025-12-09 06:33:00,invite_sent,trial,US,paid_search,web,15,0.0
50537,802615,2026-01-13 16:46:36,report_viewed,pro,NL,organic,web,27,0.0
50985,804806,2026-01-23 12:20:17,login,pro,US,organic,web,4,0.0
50160,800774,2026-02-03 17:03:00,invite_sent,starter,FR,organic,web,16,0.0
50732,803561,2026-01-26 12:08:14,report_viewed,trial,US,paid_search,web,15,0.0
50503,802456,2026-02-18 13:32:00,invite_sent,trial,SE,sales_outbound,web,17,0.0
50213,801041,2026-02-18 13:58:41,login,starter,US,organic,web,7,0.0
50072,800340,2025-12-17 13:13:58, login ,starter,ES,paid_search,web,12,0.0
50760,803702,2026-01-31 10:56:52,report_viewed,trial,DE,paid_search,web,18,0.0
50289,801408,2026-02-01 12:53:42,export_csv,trial,US,webinar,web,6,0.0
50242,801196,2025-12-14 16:01:41,report_viewed,trial,,organic,web,4,0.0
50729,803552,2025-12-30 17:53:07,login,starter,US,partner,web,7,0.00
50907,804431,2026-02-11 17:57:34,export_csv,starter,US,partner,web,3,0.0
50018,800083,2025-12-31 09:15:53,report_viewed,trial,AU,partner,web,17,0.0
50892,804356,2026-01-16 13:48:04,report_viewed,trial,US,paid_search,web,14,0.0
51076,805266,2026-01-21 08:43:48,report_viewed,trial,FR,paid_search,web,11,0.0
50700,803413,2026-01-20 18:52:40,login,starter,DE,sales_outbound,web,13,0.0
51088,805322,2026-02-05 17:13:00,invite_sent,pro,US,organic,web,10,0.0
50099,800463,2026-01-27 16:18:33,report_viewed,trial,IT,sales_outbound,web,5,0.0
50589,802876,2026-01-29 12:53:28,login,trial,US,partner,web,8,0.0
50586,802862,2026-01-20 13:26:41,report_viewed,starter,GB,organic,web,20,0.0
50080,800376,2026-02-07 13:18:00,account_created,trial,FR,organic,web,5,0.0
50964,804711,2025-12-27 12:24:31,LOGIN,pro,AU,sales_outbound,web,14,0.0
50585,802859,2026-01-03 11:23:17,report_viewed,trial,NL,organic,web,17,0.0
50746,803629,2025-12-11 09:07:25,report_viewed,trial,US,organic,web,16,0.0
50956,804671,2026-01-26 12:49:55,export_csv,trial,DE,partner,web,19,0.0
50169,800820,2026-02-12 15:57:55,login,pro,FR,organic,web,18,0.0
50535,802603,2026-01-10 06:30:00,invite_sent,trial,US,sales_outbound,web,9,0.0
50046,800215,2026-02-06 10:39:55,login,trial,US,sales_outbound,web,6,0.0
51094,805346,2025-12-29 11:50:26,report_viewed,trial,US,organic,web,7,0.0
50439,802137,2026-01-31 19:07:09,report_viewed,trial,US,partner,web,5,0.0
50518,802530,2026-01-21 18:47:31,login,trial,US,webinar,web,17,
50801,803904,2025-12-17 14:21:00,invite_sent,trial,US,sales_outbound,web,4,0.0
50436,802126,2026-02-10 09:01:00,login,trial,NL,paid_search,web,9,0.0
51165,805696,2026-01-19 18:18:46,login,trial,CA,partner,web,10,0.0
51188,805803,2026-01-01 10:21:20,login,starter,CA,partner,web,20,0.0
50752,803664,2026-01-04 14:28:00,account_created,trial,DE,webinar,web,13,0.0
50092,800428,2026-01-09 12:56:00,project_created,trial,US,partner,web,3,0.0
50907,804430,2026-02-01 09:12:00, invite_sent ,starter,US,partner,web,3,0.00
50468,802292,2026-02-09 12:57:20,report_viewed,pro,US,organic,web,37,
50924,804512,2025-12-28 12:31:24,report_viewed,pro,US,sales_outbound,web,18,0.0
50861,804189,2026-01-04 18:20:00,invite_sent,trial,GB,partner,web,12,0.0
50338,801665,2025-12-18 15:34:26,login,pro,US,partner,web,13,0.0
50200,800985,2026-01-06 15:08:44,export_csv,trial,DE,organic,web,18,0.00
50047,800223,2026-01-13 14:30:00,report_viewed,pro,FR,webinar,web,5,0.00
50521,802545,2026-01-20 11:41:17,login,starter,CA,paid_search,web,4,0.0
50279,801359,2026-01-07 19:22:23,export_csv,trial,IT,sales_outbound,web,5,0.0
50474,802322,2026-02-04 09:15:00,upgrade_to_paid,enterprise,US,organic,web,70,999.0
50743,803612,2025-12-21 08:53:44,report_viewed,pro,FR,partner,web,20,0.0
50031,800136,2025-12-08 14:23:40,login,starter,ES,paid_search,web,7,0.0
50442,802151,2026-01-11 12:05:18,login,starter,NL,organic,web,17,0.0
50969,804742,2026-02-08 18:33:57,login,enterprise,FR,organic,web,42,0.0
51101,805380,2025-12-20 03:28:00,integration_connected,starter,FR,paid_search,web,18,0.0
50290,801412,2026-02-16 08:36:11,export_csv,trial,NL,paid_search,web,4,0.0
50916,804479,2025-12-09 09:11:25,login,trial,IT,webinar,web,10,0.0
50187,800914,2025-12-13 16:36:00,invite_sent,starter,GB,partner,web,18,0.0
50057,800269,2026-02-01 13:07:38,login,starter,IT,sales_outbound,web,13,0.0
50388,801905,2026-01-01 17:09:47,report_viewed,trial,CA,organic,web,10,0.0
50424,802071,2026-02-15 16:32:29,LOGIN,trial,NL,sales_outbound,web,17,0.0
50695,803391,2026-02-12 15:13:08,report_viewed,,FR,webinar,web,3,0.00
50211,801033,2026-01-17 17:11:42,report_viewed,starter,US,partner,web,8,0.0
50848,804137,2026-02-07 11:17:53,report_viewed,trial,DE,sales_outbound,web,18,0.0
50862,804194,2026-01-17 17:21:10,login,trial,FR,sales_outbound,web,19,
50883,804306,2025-12-29 11:20:14,login,,DE,sales_outbound,web,3,0.0
50356,801754,2025-12-07 18:08:03,Login,trial,US,partner,web,11,0.0
50569,802773,2025-12-25 16:28:21,login,trial,SE,organic,web,14,0.0
50746,803629,2026-01-05 14:02:32,login,trial,US,organic,web,16,0.0
50866,804219,2026-02-08 18:43:07,export_csv,trial,SE,organic,web,6,0.0
50244,801206,2026-01-11 10:51:00,upgrade_to_paid,starter,AU,organic,web,15,99.0
50538,802618,2026-01-31 15:35:49,report_viewed,trial,US,partner,web,11,0.0
50937,804568,2026-01-29 15:27:16,report_viewed,starter,SE,sales_outbound,web,18,0.0
50438,802132,2026-01-16 14:08:31,report_viewed,starter,IT,organic,web,17,0.0
50538,802619,2026-02-08 14:23:34,report_viewed,trial,US,partner,web,11,0.0
50617,803021,2025-12-29 14:08:32,login,trial,GB,webinar,web,16,0.0
50105,800504,2026-01-18 10:57:48,login,starter,AU,organic,web,17,0.0
50714,803477,2026-01-04 10:51:00,integration_connected,trial,US,organic,web,11,0.0
50831,804061,2026-02-01 09:15:49,report_viewed,pro,CA,paid_search,web,6,0.0
50963,804705,2025-12-17 16:29:26,login,starter,US,sales_outbound,web,18,0.00
50046,800216,2026-02-11 17:11:14,report_viewed,trial,US,sales_outbound,web,6,0.0
50011,800050,2025-11-30 21:04:00,integration_connected,trial,CA,webinar,web,16,0.0
50135,800655,2026-02-07 11:58:26,login,trial,NL,webinar,web,15,0.00
50055,800260,2026-01-07 08:19:06,report_viewed,pro,AU,organic,web,9,0.00
50185,800900,2025-12-12 10:28:00,trial_start,trial,FR,organic,web,17,0.0
51080,805288,2025-12-19 06:27:00,invite_sent,trial,DE,organic,web,6,0.0
51125,805498,2025-12-26 09:55:14,report_viewed,pro,DE,partner,web,27,0.0
51063,805204,2026-01-21 09:52:02,export_csv,trial,US,partner,web,14,0.0
50729,803552,,login,starter,US,partner,web,7,0.0
50113,800546,2026-02-18 18:52:49,login,trial,US,partner,web,12,0.0
50840,804101,2026-02-13 15:08:00,account_created,trial,NL,organic,web,18,0.0
50844,804113,2026-02-21 12:56:32,export_csv,pro,US,paid_search,web,12,0.0
51166,805700,2026-01-26 08:48:00,invite_sent  ,,US,organic,web,16,
50602,802947,2026-02-02 17:24:49,login,enterprise,ES,webinar,web,105,0.0
50724,803525,2026-02-15 16:50:06,login,trial,ES,webinar,web,3,0.0
50222,801094,2026-02-15 10:31:20,export_csv,trial,DE,paid_search,web,12,0.0
50276,801351,2026-01-02 17:42:13,login,pro,AU,webinar,web,14,0.0
51195,805846,2025-12-17 19:18:05,export_csv,trial,FR,organic,web,16,0.0
51062,805198,2025-12-08 14:22:00,invite_sent,trial,IT,partner,web,20,0.0
51053,805140,2025-12-14 12:46:16,login,starter,US,partner,web,5,0.0
50918,804487,2026-02-14 11:38:05,login,enterprise,US,paid_search,web,48,0.0
50127,800623,2025-12-10 11:07:04,login,enterprise,ES,organic,web,79,0.0
50625,803063,2026-01-26 18:55:57,login,starter,FR,webinar,web,16,0.0
51076,805264,2026-01-03 17:32:27,report_viewed,trial,FR,paid_search,web,11,0.0
50608,802981,2025-12-21 06:35:00,integration_connected,trial,DE,webinar,web,8,0.00
51066,805221,2025-12-26 10:03:00,account_created,trial,FR,sales_outbound,web,19,0.0
50214,801047,2026-01-22 12:42:12,login,trial,US,organic,web,13,0.0
50440,802143,2026-02-10 08:19:53,login,trial,US,organic,web,6,0.0
50242,801196,2025-12-12 10:39:48,export_csv,trial,FR,organic,web,4,
50596,802917,2026-01-07 10:32:01,login,trial,FR,webinar,web,6,0.0
51086,805310,2026-02-06 15:49:53,export_csv,pro,DE,organic,web,6,0.0
50798,803893,2025-12-10 16:00:58,report_viewed,trial,,sales_outbound,web,13,0.00
50980,804785,2026-01-15 14:35:38,login,starter,DE,sales_outbound,web,10,
50708,803444,2026-01-12 04:26:00,invite_sent,pro,IT,organic,web,16,0.00
50188,800920,2025-12-13 08:16:00,invite_sent,trial,DE,partner,web,20,0.0
50652,803183,2026-02-01 11:26:00,login,trial,US,organic,web,17,0.0
50481,802363,2025-12-19 18:45:00,project_created,trial,US,paid_search,web,10,0.0
50818,803994,2025-11-26 11:30:46,login,trial,GB,partner,web,10,0.0
50849,804138,2026-01-07 10:47:57,login,starter,GB,organic,web,20,0.0
50862,804196,2026-01-01 12:52:33,login,trial,FR,sales_outbound,web,19,0.0
50810,803952,2026-01-27 16:24:22,login,trial,AU,webinar,web,13,0.0
51179,805760,2026-01-13 12:47:00,invite_sent,trial,US,organic,web,4,0.0
50387,801897,2025-12-29 08:05:00,account_created,starter,FR,partner,web,3,0.00
50931,804542,2026-01-20 10:13:35,report_viewed,trial,GB,webinar,web,12,0.0
50335,801652,not_a_timestamp,invite_sent,trial,FR,organic,web,19,0.0
50252,801243,2026-02-01 15:05:00,upgrade_to_paid,pro,FR,organic,web,8,299.0
50120,800588,2025-12-11 15:15:29,login,trial,NL,sales_outbound,web,18,0.0
50597,802922,2025-12-26 15:33:00,invite_sent,trial,GB,organic,web,11,0.0
50920,804491,2026-01-24 17:23:24,export_csv,starter,US,partner,web,13,0.0
51010,804933,2025-12-24 14:32:20,report_viewed,trial,ES,paid_search,web,4,0.0
50779,803792,2026-02-02 10:36:00,invite_sent,starter,SE,sales_outbound,web,18,0.00
50752,803663,2026-01-13 13:50:32,login,trial,DE,webinar,web,13,0.0
50211,801030,2026-01-18 15:03:47,login,starter,US,partner,web,8,0.0
50852,804149,2026-01-04 18:39:06,login,trial,GB,webinar,web,16,0.0
50241,801193,2026-02-09 08:49:49,login,trial,IT,organic,web,19,0.0
50668,803269,2025-12-26 15:35:38,login,trial,US,sales_outbound,web,9,0.0
50696,803392,2025-12-28 23:29:00,invite_sent,trial,FR,webinar,web,14,0.0
50153,800737,2026-01-13 11:44:00,invite_sent,trial,FR,organic,web,14,0.0
50167,800812,2026-02-19 09:50:40,login,trial,FR,sales_outbound,web,19,0.0
50489,802404,2025-12-05 16:12:00,invite_sent,trial,US,organic,web,3,0.0
50207,801011,2026-01-17 08:37:49,report_viewed,trial,CA,organic,web,12,0.0
50642,803136,2025-11-28 10:51:04,login,trial,US,sales_outbound,web,4,0.0
50036,800166,2026-02-17 14:27:35,report_viewed,trial,SE,organic,web,11,0.0
50127,800620,2026-01-20 16:54:55,login,enterprise,ES,organic,web,79,0.0
50219,801081,2026-01-17 10:34:52,login,trial,GB,webinar,web,20,0.0
50404,801981,2026-01-11 08:02:54,login,trial,SE,paid_search,web,5,0.0
50211,801033,2026-02-13 15:54:47,report_viewed,starter,US,partner,web,8,0.0
50035,800158,2026-02-12 11:46:54,login,trial,US,sales_outbound,web,17,0.00
50823,804022,2025-12-01 04:20:00,invite_sent,trial,DE,sales_outbound,web,13,0.0
50030,800132,2026-01-17 15:44:37,login,trial,NL,organic,web,9,0.0
51104,805395,2026-01-24 16:23:18,login,starter,GB,organic,web,6,0.0
50284,801379,2026-01-27 14:44:15,report_viewed,trial,,paid_search,web,17,0.0
50348,801715,2025-12-04 15:42:47,login,starter,FR,organic,web,20,0.0
50187,800914,2025-12-11 12:36:00,invite_sent,starter,GB,partner,web,18,0.0
50243,801200,2026-02-04 16:18:27,login,pro,DE,sales_outbound,web,15,0.0
50057,800274,2026-02-14 12:26:00,login,starter,IT,sales_outbound,web,13,0.0
50865,804208,2026-02-07 10:58:00,trial_start,trial,US,organic,web,17,0.00
51185,805792,2026-01-25 09:29:05,report_viewed,trial,FR,sales_outbound,web,18,0.0
50835,804073,2026-01-03 09:20:55,login,pro,US,paid_search,web,13,0.0
50258,801274,2026-01-19 19:05:42,report_viewed,trial,US,organic,web,6,0.0
50981,804789,2026-01-03 11:03:06,login,starter,US,sales_outbound,web,17,0.0
50720,803510,2025-12-03 13:40:41,login,trial,CA,paid_search,web,15,0.0
50353,801740,2025-12-30 09:05:39,login,starter,US,organic,web,6,0.0
50853,804154,2025-12-17 17:36:46,login,starter,US,organic,web,9,0.0
50966,804724,2026-02-03 09:31:00,invite_sent,trial,DE,paid_search,web,15,0.0
50350,801726,2025-12-07 18:03:47,report_viewed,trial,US,organic,web,11,0.0
50830,804057,2026-01-12 12:35:00,invite_sent,enterprise,CA,sales_outbound,web,38,0.0
50391,801917,2026-01-11 09:42:00,invite_sent,trial,GB,webinar,web,11,0.0
50804,803922,2025-12-20 10:02:32,export_csv,pro,US,partner,web,14,0.0
51005,804908,2026-01-13 10:01:00,trial_start,trial,US,paid_search,web,12,0.0
50751,803660,2026-01-19 18:01:06,report_viewed,trial,,organic,web,18,0.00
50714,803479,2026-01-23 14:09:42,login,trial,US,organic,web,11,0.0
50626,803069,2026-02-02 10:01:36,login,trial,US,partner,web,20,0.0
51171,805723,2026-02-16 14:24:10,login,trial,US,sales_outbound,web,15,0.0
50750,803655,2026-02-13 13:29:14,login,trial,NL,organic,web,17,0.00
50814,803975,2026-02-06 08:19:16,export_csv,trial,ES,webinar,web,8,0.0
50812,803963,2025-12-21 18:14:10,report_viewed,trial,US,partner,web,14,0.0
50810,803953,2026-01-25 13:20:55,report_viewed,trial,AU,webinar,web,13,0.0
50172,800838,2026-01-05 13:01:07,login,trial,NL,organic,web,11,0.0
50693,803374,2026-02-09 22:50:00,invite_sent,pro,FR,paid_search,web,8,0.0
50713,803476,2026-01-02 16:47:40,login,trial,AU,paid_search,web,15,0.0
50764,803716,2026-01-14 14:41:35,LOGIN,trial,FR,partner,web,20,0.0
50771,803751,2026-02-03 13:12:03,login,trial,NL,sales_outbound,web,18,0.0
51194,805844,2026-01-28 16:12:52,login,pro,GB,sales_outbound,web,18,0.0
50447,802185,2026-01-27 13:43:13,login,trial,SE,organic,web,13,0.0
51067,805224,2026-02-10 11:17:08,report_viewed,trial,US,organic,web,3,0.0
50986,804812,2026-01-14 11:49:17,report_viewed,trial,IT,organic,web,7,0.0
50211,801030,2026-01-17 16:44:00,account_created,starter,US,partner,web,8,0.0
50106,800505,2026-01-04 09:08:00,invite_sent,trial,US,paid_search,web,12,0.0
50296,801436,2026-02-07 16:47:49,login,pro,GB,organic,web,4,0.0
50400,801955,2025-12-09 10:37:00,account_created,starter,US,webinar,web,9,0.0
50997,804864,2025-12-21 16:50:12,report_viewed,pro,FR,sales_outbound,web,13,0.0
50647,803156,2026-01-13 12:49:28,report_viewed,trial,AU,sales_outbound,web,10,0.0
50865,804208,2026-02-17 15:09:17,report_viewed,pro,US,organic,web,17,0.00
51009,804924,2026-01-20 06:14:00,invite_sent,trial,US,paid_search,web,17,0.0
50845,804125,2025-11-29 01:01:00,invite_sent,trial,US,organic,web,17,0.0
50222,801095,2026-02-14 17:40:28,report_viewed,trial,DE,paid_search,web,12,0.0
50586,802862,2026-01-22 10:09:01,login,starter,GB,organic,web,20,0.0
51020,804983,2026-01-25 15:11:24,  report_viewed,trial,FR,organic,web,3,0.0
50387,801897,2025-12-29 15:09:18,login,starter,FR,partner,web,3,0.0
50852,804149,2026-01-04 12:08:51,report_viewed,trial,GB,webinar,web,16,0.0
50818,803997,2025-12-06 17:56:06,login,trial,GB,partner,web,10,
50258,801277,2026-01-24 11:21:49,  login,trial,US,organic,web,6,0.0
50439,802136,2026-01-20 16:52:00,invite_sent,trial,US,partner,web,5,0.0
50560,802725,2026-01-16 11:02:32,login,trial,CA,webinar,web,8,0.0
50488,802395,2026-01-24 11:48:00,invite_sent,pro,AU,sales_outbound,web,17,0.0
51185,805790,2026-01-18 10:57:49,  login,trial,FR,sales_outbound,web,18,0.0
50878,804286,2026-02-13 14:05:35,  login,trial,US,partner,web,3,0.0
50025,800106,2026-02-14 10:18:00,trial_start,trial,AU,sales_outbound,web,15,0.00
51012,804947,2026-02-14 13:50:09,login,trial,US,paid_search,web,9,0.0
51090,805328,2026-01-15 17:48:24,login,trial,US,paid_search,web,20,0.0
50799,803899,2026-01-19 14:46:18,login,trial,US,sales_outbound,web,10,0.00
50565,802752,2025-12-01 10:13:00,project_created,trial,GB,paid_search,web,7,0.0
50827,804044,2025-12-26 15:40:30,login,enterprise,FR,paid_search,web,64,0.0
50883,804304,2025-12-28 09:51:57,login,starter,DE,sales_outbound,web,3,0.00
50004,800020,2026-01-05 13:19:14,report_viewed,starter,FR,sales_outbound,web,3,0.0
50370,801822,2026-01-27 14:54:24,login,trial,US,paid_search,web,13,0.0
51154,805637,2026-01-08 13:15:45,login,starter,CA,organic,web,19,0.0
51155,805641,2026-02-14 13:14:00,report_viewed,trial,NL,sales_outbound,web,8,0.0
50974,804766,2026-02-05 11:57:56,login,trial,NL,sales_outbound,web,14,0.0
50925,804513,2026-02-17 17:36:00,invite_sent,trial,US,paid_search,web,14,0.0
50179,800876,2026-01-07 13:03:12,login,trial,US,paid_search,web,8,0.0
50733,803567,2026-02-06 09:20:23,login,,IT,paid_search,web,6,0.0
50008,800034,2026-02-08 15:16:27,report_viewed,pro,ES,partner,web,18,0.0
50714,803479,2026-01-08 13:46:42,report_viewed,trial,US,organic,web,11,0.0
50141,800680,2026-01-14 15:17:40,login,pro,US,organic,web,22,0.0
50964,804709,2026-01-07 10:18:01,export_csv,pro,AU,sales_outbound,web,14,0.0
50306,801492,2025-12-20 19:36:00,integration_connected,trial,US,sales_outbound,web,16,0.0
51124,805494,2026-01-20 13:15:30,report_viewed,trial,NL,organic,web,17,0.0
50782,803809,2026-01-15 07:42:00,integration_connected,trial,FR,sales_outbound,web,6,0.0
51037,805063,2026-01-19 14:54:21,report_viewed,pro,US,paid_search,web,7,0.0
50572,802785,2025-12-02 15:09:04,login,trial,US,organic,web,3,0.0
51037,805060,2025-12-14 00:10:00,project_created,pro,US,paid_search,web,7,0.0
50392,801921,2026-02-09 11:36:46,login,pro,NL,webinar,web,21,0.0
50719,803507,2026-01-30 14:23:10,report_viewed,trial,US,organic,web,8,0.0
51075,805258,2025-12-31 08:20:30,LOGIN,,US,sales_outbound,web,18,0.0
50735,803578,2026-01-14 10:37:24,login,enterprise,US,sales_outbound,web,52,0.0
50384,801887,2025-12-05 06:37:00,invite_sent,starter,US,webinar,web,13,0.0
51163,805687,2025-12-28 17:17:00,account_created,trial,CA,organic,web,12,0.0
50399,801954,2025-12-28 18:55:38,report_viewed,trial,US,organic,web,11,0.0
50624,803059,2026-01-27 09:25:56,login,trial,GB,webinar,web,18,0.0
50956,804668,2026-02-01 13:06:35,login,trial,DE,partner,web,19,0.0
50883,804303,2025-12-19 02:10:00,invite_sent,starter,DE,sales_outbound,web,3,
50633,803096,2026-01-20 17:29:29,report_viewed,trial,US,sales_outbound,web,3,0.0
50171,800828,2026-02-17 13:46:56,login,trial,CA,organic,web,5,0.0
50171,800828,2026-02-16 12:51:50,report_viewed,trial,CA,organic,web,5,0.0
50831,804064,2026-01-28 12:02:36,login,pro,CA,paid_search,web,6,0.0
50459,802258,2025-12-14 16:29:53,login,trial,US,partner,web,16,0.0
50836,804080,2026-02-01 10:15:19,report_viewed,trial,GB,webinar,web,6,0.0
50001,800009,2026-02-12 17:04:01,login  ,trial,US,sales_outbound,web,3,0.0
50196,800963,2026-01-20 17:08:14,login,pro,IT,sales_outbound,web,19,0.0
50139,800674,2025-12-11 14:57:55,login,trial,US,partner,web,11,0.0
50975,804767,2026-01-08 09:05:21,login,trial,NL,sales_outbound,web,8,0.00
51104,805394,2026-01-24 12:23:00,invite_sent,starter,GB,organic,web,6,0.0
50473,802319,2026-01-12 11:18:00,invite_sent,trial,US,partner,web,20,0.0
50099,800466,2026-02-06 17:27:50,export_csv,trial,IT,sales_outbound,web,5,0.0
50243,801202,2026-02-04 17:36:23,login,pro,DE,sales_outbound,web,15,
50900,804389,2026-02-01 12:23:00,invite_sent,pro,NL,webinar,web,9,0.00
50974,804765,2026-02-09 10:16:05,login,trial,NL,sales_outbound,web,14,0.0
50144,800688,2025-12-30 16:23:08,login,starter,IT,partner,web,12,0.0
